#Format: number_of_particles run_time_in_ms
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
1  1.000000e+00
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.100000e+01
2  1.200000e+01
2  1.100000e+01
2  1.000000e+01
2  1.000000e+01
2  1.000000e+01
2  1.100000e+01
2  1.200000e+01
2  1.200000e+01
2  1.000000e+01
2  1.100000e+01
2  1.000000e+01
2  1.000000e+01
4  4.700000e+01
4  4.600000e+01
4  4.500000e+01
4  4.600000e+01
4  4.800000e+01
4  4.900000e+01
4  4.700000e+01
4  4.600000e+01
4  5.000000e+01
4  5.100000e+01
4  4.600000e+01
4  4.600000e+01
4  4.600000e+01
4  4.700000e+01
4  4.700000e+01
4  4.700000e+01
4  4.600000e+01
4  4.800000e+01
4  4.600000e+01
4  4.600000e+01
8  2.070000e+02
8  2.030000e+02
8  2.150000e+02
8  2.110000e+02
8  2.030000e+02
8  2.160000e+02
8  2.040000e+02
8  2.210000e+02
8  2.090000e+02
8  2.220000e+02
8  2.100000e+02
8  2.100000e+02
8  2.230000e+02
8  2.180000e+02
8  2.060000e+02
8  2.040000e+02
8  2.060000e+02
8  2.160000e+02
8  2.060000e+02
8  2.060000e+02
16  9.010000e+02
16  9.060000e+02
16  9.040000e+02
16  8.950000e+02
16  9.130000e+02
16  9.170000e+02
16  9.110000e+02
16  9.200000e+02
16  8.850000e+02
16  9.060000e+02
16  8.940000e+02
16  8.900000e+02
16  9.170000e+02
16  9.150000e+02
16  9.210000e+02
16  8.950000e+02
16  9.130000e+02
16  9.000000e+02
16  9.190000e+02
16  9.040000e+02
24  2.106000e+03
24  2.105000e+03
24  2.083000e+03
24  2.079000e+03
24  2.084000e+03
24  2.087000e+03
24  2.073000e+03
24  2.071000e+03
24  2.077000e+03
24  2.071000e+03
24  2.095000e+03
24  2.096000e+03
24  2.078000e+03
24  2.062000e+03
24  2.076000e+03
24  2.061000e+03
24  2.075000e+03
24  2.088000e+03
24  2.081000e+03
24  2.022000e+03
32  3.641000e+03
32  3.685000e+03
32  3.709000e+03
32  3.696000e+03
32  3.718000e+03
32  3.703000e+03
32  3.743000e+03
32  3.747000e+03
32  3.784000e+03
32  3.762000e+03
32  3.764000e+03
32  3.760000e+03
32  3.753000e+03
32  3.780000e+03
32  3.787000e+03
32  3.761000e+03
32  3.735000e+03
32  3.745000e+03
32  3.700000e+03
32  3.683000e+03
40  5.826000e+03
40  5.782000e+03
40  5.934000e+03
40  5.819000e+03
40  5.840000e+03
40  5.874000e+03
40  5.841000e+03
40  5.871000e+03
40  5.879000e+03
40  5.880000e+03
40  5.830000e+03
40  5.831000e+03
40  5.866000e+03
40  5.826000e+03
40  5.857000e+03
40  5.938000e+03
40  5.903000e+03
40  5.848000e+03
40  5.875000e+03
40  5.858000e+03
48  8.447000e+03
48  8.561000e+03
48  8.645000e+03
48  8.422000e+03
48  8.412000e+03
48  8.531000e+03
48  8.512000e+03
48  8.440000e+03
48  8.462000e+03
48  8.442000e+03
48  8.411000e+03
48  8.548000e+03
48  8.474000e+03
48  8.512000e+03
48  8.440000e+03
48  8.452000e+03
48  8.420000e+03
48  8.436000e+03
48  8.397000e+03
48  8.481000e+03
56  1.149900e+04
56  1.143100e+04
56  1.150200e+04
56  1.152300e+04
56  1.155100e+04
56  1.160400e+04
56  1.151800e+04
56  1.148300e+04
56  1.154300e+04
56  1.154400e+04
56  1.123700e+04
56  1.119900e+04
56  1.120500e+04
56  1.124500e+04
56  1.134000e+04
56  1.145900e+04
56  1.144400e+04
56  1.144600e+04
56  1.152300e+04
56  1.144300e+04
64  1.499500e+04
64  1.500700e+04
64  1.502400e+04
64  1.501100e+04
64  1.491600e+04
64  1.508000e+04
64  1.524500e+04
64  1.501800e+04
64  1.514600e+04
64  1.552900e+04
64  1.545500e+04
64  1.583900e+04
64  1.576400e+04
64  1.518300e+04
64  1.564700e+04
64  1.569800e+04
64  1.561200e+04
64  1.561900e+04
64  1.563700e+04
64  1.525900e+04
72  2.012100e+04
72  2.014700e+04
72  2.013600e+04
72  2.019000e+04
72  1.994700e+04
72  1.943600e+04
72  1.947100e+04
72  1.938300e+04
72  1.947900e+04
72  1.974100e+04
72  1.983300e+04
72  1.950400e+04
72  1.953700e+04
72  1.951700e+04
72  1.930200e+04
72  1.929400e+04
72  1.939500e+04
72  1.938800e+04
72  1.935100e+04
72  1.933300e+04
80  2.396300e+04
80  2.383500e+04
80  2.384800e+04
80  2.391400e+04
80  2.387100e+04
80  2.385500e+04
80  2.381900e+04
80  2.393000e+04
80  2.387600e+04
80  2.385100e+04
80  2.384300e+04
80  2.386400e+04
80  2.388400e+04
80  2.383600e+04
80  2.390000e+04
80  2.383300e+04
80  2.384000e+04
80  2.391400e+04
80  2.385400e+04
80  2.384300e+04
